Country,Dimension ,Indicator,Assessment,Criteria ,Explanation ,Source ,URL ,size
Lao PDR,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",https://www.mof.gov.la/index.php/en/publications-and-statistics/,https://www.mof.gov.la/index.php/en/publications-and-statistics/,1
Liberia,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",https://www.mfdp.gov.lr/index.php/main-menu-reports/mm-em/mm-em-db,https://www.mfdp.gov.lr/index.php/main-menu-reports/mm-em/mm-em-db,1
Cabo Verde,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",https://www.mf.gov.cv/documents/92878/0/Boletim+Estat%C3%ADstico+da+D%C3%ADvida+Pública_n+16.pdf/10f4db30-e8c6-c03d-fd3b-7d064f7ffea7?version=1.0&t=1631107428229,https://www.mf.gov.cv/documents/92878/0/Boletim+Estat%C3%ADstico+da+D%C3%ADvida+Pública_n+16.pdf/10f4db30-e8c6-c03d-fd3b-7d064f7ffea7?version=1.0&t=1631107428229,1
Guinea-Bissau,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",https://www.mef.gw/publicacoes/outras/39-boletim-da-divida-publica/file,https://www.mef.gw/publicacoes/outras/39-boletim-da-divida-publica/file,1
Mozambique,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",https://www.mef.gov.mz,https://www.mef.gov.mz,1
Malawi,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",https://www.finance.gov.mw/index.php/our-documents/debt-aid?limitstart=0,https://www.finance.gov.mw/index.php/our-documents/debt-aid?limitstart=0,1
Maldives,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",https://www.finance.gov.mv/publications/reports-and-analyses/public-debt-bulletin,https://www.finance.gov.mv/publications/reports-and-analyses/public-debt-bulletin,1
St. Lucia,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",https://www.finance.gov.lc/programmes/view/129,https://www.finance.gov.lc/programmes/view/129,1
Uganda,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",https://www.finance.go.ug/publication/quarterly-debt-statistical-bulletin-and-public-debt-portfolio-analysis-march-2021,https://www.finance.go.ug/publication/quarterly-debt-statistical-bulletin-and-public-debt-portfolio-analysis-march-2021,1
São Tomé and Principe,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",https://www.financas.gov.st/index.php/publicacoes/documentos/file/1325-boletim-estatistico-da-divida-ate-i-trimestre-2021-final,https://www.financas.gov.st/index.php/publicacoes/documentos/file/1325-boletim-estatistico-da-divida-ate-i-trimestre-2021-final,1
Fiji,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",https://www.economy.gov.fj/images/Resources/DebtReport/2020-2021_Annual_Debt_Report.pdf,https://www.economy.gov.fj/images/Resources/DebtReport/2020-2021_Annual_Debt_Report.pdf,1
Burkina Faso,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",https://www.dgb.gov.bf/index.php?option=com_edocman&view=document&id=1760,https://www.dgb.gov.bf/index.php?option=com_edocman&view=document&id=1760,1
Cameroon,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",https://www.caa.cm/images/publications/dette-publique/Conjoncture_mensuelle_dette_publique_Cameroun_N-06%20Juin%202021_CAA_final_290721_tr.pdf,https://www.caa.cm/images/publications/dette-publique/Conjoncture_mensuelle_dette_publique_Cameroun_N-06%20Juin%202021_CAA_final_290721_tr.pdf,1
Nicaragua,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",https://www.bcn.gob.ni/publicaciones/deuda_publica,https://www.bcn.gob.ni/publicaciones/deuda_publica,1
Uzbekistan,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",https://nsdp.stat.uz,https://nsdp.stat.uz,1
Sierra Leone,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",https://mof.gov.sl/documents/public-debt-bullletin-fy-2020/,https://mof.gov.sl/documents/public-debt-bullletin-fy-2020/,1
Guinea,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",https://mef.gov.gn/images/DOCS/BULLETIN-STATISTIQUE-DEUXIEME-TRIMESTRE-2021.pdf,https://mef.gov.gn/images/DOCS/BULLETIN-STATISTIQUE-DEUXIEME-TRIMESTRE-2021.pdf,1
Cambodia,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",https://gdicdm.mef.gov.kh/en/2021/08/17/10358.html,https://gdicdm.mef.gov.kh/en/2021/08/17/10358.html,1
"Congo, Dem. Rep.",1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",https://dgdp-rdc.org/bulletin-trimestriel-de-la-dette-publique-deuxieme-trimestre-2021/,https://dgdp-rdc.org/bulletin-trimestriel-de-la-dette-publique-deuxieme-trimestre-2021/,1
Benin,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",https://caa.bj/wp-content/uploads/2021/06/Bulletin-Statistique-de-la-Dette-publique_T1_2021_fr_Version-Finale_pr..pdf,https://caa.bj/wp-content/uploads/2021/06/Bulletin-Statistique-de-la-Dette-publique_T1_2021_fr_Version-Finale_pr..pdf,1
Madagascar,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",http://www.tresorpublic.mg/?page_id=214&content=temp&type=bsd,http://www.tresorpublic.mg/?page_id=214&content=temp&type=bsd,1
Togo,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",http://www.togoreforme.com/fr/index.php?option=com_content&view=category&layout=blog&id=48&Itemid=84,http://www.togoreforme.com/fr/index.php?option=com_content&view=category&layout=blog&id=48&Itemid=84,1
"Gambia, The",1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",http://www.mofea.gm/directorates/loans-and-debt-management,http://www.mofea.gm/directorates/loans-and-debt-management,1
Niger,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",http://www.finances.gouv.ne/index.php/actualites/publications-du-ministere/file/736-rapport-analytique-sur-la-dette-publique-au-titre-de-l-annee-2020,http://www.finances.gouv.ne/index.php/actualites/publications-du-ministere/file/736-rapport-analytique-sur-la-dette-publique-au-titre-de-l-annee-2020,1
St. Vincent and the Grenadines,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",http://www.finance.gov.vc/finance/,http://www.finance.gov.vc/finance/,1
Tonga,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",http://www.finance.gov.to/sites/default/files/2021-05/Budget%20Statement%202021-22%20final%20to%20LA%20english_0.pdf,http://www.finance.gov.to/sites/default/files/2021-05/Budget%20Statement%202021-22%20final%20to%20LA%20english_0.pdf,1
Pakistan,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",http://www.finance.gov.pk/dpco/Debt_Bulletin_June_2021.pdf,http://www.finance.gov.pk/dpco/Debt_Bulletin_June_2021.pdf,1
Dominica,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",2 links: http://www.finance.gov.dm/images/documents/estimates/Draft%20Estimates%202021-2022%20complete%20v1.pdf AND https://www.eccb-centralbank.org/documents/19,http://www.finance.gov.dm/images/documents/estimates/Draft%20Estimates%202021-2022%20complete%20v1.pdf,1
Tajikistan,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,"Coverage includes external, domestic and guaranteed debt",http://moliya.tj/wp-content/uploads/2021/10/2-public-debt-report-for-2020.pdf,http://moliya.tj/wp-content/uploads/2021/10/2-public-debt-report-for-2020.pdf,1
Timor-Leste,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,Coverage includes external debt. Domestic and guaranteed debt is not expected,https://www.mof.gov.tl/2022-bb1-panorama-orcamental/?lang=en,https://www.mof.gov.tl/2022-bb1-panorama-orcamental/?lang=en,1
Tuvalu,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,Coverage includes external debt. Domestic and guaranteed debt is not expected,https://mfed.tv/wp-content/uploads/2021/10/TuvaluPublicDebt_Sept2021_Bulletin_FINAL.pdf,https://mfed.tv/wp-content/uploads/2021/10/TuvaluPublicDebt_Sept2021_Bulletin_FINAL.pdf,1
Grenada,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,Coverage includes external and domestic debt. No guaranteed debt at end-2020,https://www.finance.gd/docs/AnnualBudgetReport2020.pdf,https://www.finance.gd/docs/AnnualBudgetReport2020.pdf,1
Solomon Islands,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,Coverage includes external and domestic debt. Guaranteed debt is not expected,https://solomons.gov.sb/ministry-of-finance-and-treasury/debt-management-documents/,https://solomons.gov.sb/ministry-of-finance-and-treasury/debt-management-documents/,1
Kyrgyz Republic,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,Coverage includes external and domestic debt. Guaranteed debt is not expected,3 links: http://www.minfin.gov.kg/ru/novosti/mamlekettik-karyz/tyshky-karyz AND http://www.minfin.gov.kg/userfiles/ufiles/obsluzhivanie_za_yanvariyul_2021_po_gos._dolgu.pdfz AND http://www.minfin.gov.kg/ru/novosti/mamlekettik-karyz/obsluzhivanie-gosudarstvennogo-dolga,http://www.minfin.gov.kg/ru/novosti/mamlekettik-karyz/tyshky-karyz,1
Central African Republic,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,Coverage includes external and domestic debt.  Guaranteed debt is not expected,https://www.finances.gouv.cf/sites/default/files/2021-03/Reporting%20de%20la%20dette%202eme%20Semestre%202020%20Achevé%20et%20validé%2010%20Mars%202021_0.pdf,https://www.finances.gouv.cf/sites/default/files/2021-03/Reporting%20de%20la%20dette%202eme%20Semestre%202020%20Achevé%20et%20validé%2010%20Mars%202021_0.pdf,1
Honduras,1. Public Debt Reporting,Instrument coverage,Full coverage,4. Full,Coverage includes external and domestic debt (Debt Policy Report) and guaranteed debt (2021 FRS),http://www.sefin.gob.hn/informes/,http://www.sefin.gob.hn/informes/,1
Timor-Leste,1. Public Debt Reporting,Sectorial coverage,Full coverage,4. Full,Coverage includes CG. Direct LG and non-guaranteed SOE debt is not expected,https://www.mof.gov.tl/2022-bb1-panorama-orcamental/?lang=en,https://www.mof.gov.tl/2022-bb1-panorama-orcamental/?lang=en,1
Somalia,1. Public Debt Reporting,Sectorial coverage,Full coverage,4. Full,Coverage includes CG. Direct LG and non-guaranteed SOE debt is not expected,https://mof.gov.so/publication/quartley-public-debt-bulletin-quarter-ii-2021,https://mof.gov.so/publication/quartley-public-debt-bulletin-quarter-ii-2021,1
Kiribati,1. Public Debt Reporting,Sectorial coverage,Full coverage,4. Full,Coverage includes CG debt. Direct LG and non-guaranteed SOE debt is not expected,http://www.mfed.gov.ki/sites/default/files/FINAL%20RB2021_AS%20APPROVED%20BY%20THE%20MM_03.12.2020.pdf,http://www.mfed.gov.ki/sites/default/files/FINAL%20RB2021_AS%20APPROVED%20BY%20THE%20MM_03.12.2020.pdf,1
Liberia,1. Public Debt Reporting,Sectorial coverage,Full coverage,4. Full,Coverage includes CG debt and SOE debt (including non-guaranteed debt). Direct LG debt is not expected,https://www.mfdp.gov.lr/index.php/main-menu-reports/mm-em/mm-em-db,https://www.mfdp.gov.lr/index.php/main-menu-reports/mm-em/mm-em-db,1
St. Lucia,1. Public Debt Reporting,Sectorial coverage,Full coverage,4. Full,Coverage includes CG and SOE debt (incl. non-guaranteed SOE debt). Direct LG debt is not expected,https://www.finance.gov.lc/programmes/view/129,https://www.finance.gov.lc/programmes/view/129,1
Benin,1. Public Debt Reporting,Sectorial coverage,Full coverage,4. Full,Coverage includes CG and SOE debt (incl. non-guaranteed debt). DirectLG debt is not expected,https://caa.bj/wp-content/uploads/2021/06/Bulletin-Statistique-de-la-Dette-publique_T1_2021_fr_Version-Finale_pr..pdf,https://caa.bj/wp-content/uploads/2021/06/Bulletin-Statistique-de-la-Dette-publique_T1_2021_fr_Version-Finale_pr..pdf,1
Uganda,1. Public Debt Reporting,Sectorial coverage,Full coverage,4. Full,Coverage includes CG and SOE debt (incl. non-guaranteed debt). Direct LG debt is not reported but expected to be small,https://www.finance.go.ug/publication/quarterly-debt-statistical-bulletin-and-public-debt-portfolio-analysis-march-2021,https://www.finance.go.ug/publication/quarterly-debt-statistical-bulletin-and-public-debt-portfolio-analysis-march-2021,1
Dominica,1. Public Debt Reporting,Sectorial coverage,Full coverage,4. Full,Coverage includes CG and SOE debt (incl. non-guaranteed debt). Direct LG debt is not expected (ECCB Annual Economic and Financial Review),2 links: http://www.finance.gov.dm/images/documents/estimates/Draft%20Estimates%202021-2022%20complete%20v1.pdf AND https://www.eccb-centralbank.org/documents/19,http://www.finance.gov.dm/images/documents/estimates/Draft%20Estimates%202021-2022%20complete%20v1.pdf,1
Côte d'Ivoire,1. Public Debt Reporting,Sectorial coverage,Full coverage,4. Full,Coverage includes CG and SOE debt (incl. non-guaranteed debt). Direct LG debt is not expected,https://www.tresor.gouv.ci/tres/wp-content/uploads/2021/06/Bulletin-Statistique-de-la-Dette-Publique-T1-2021.pdf,https://www.tresor.gouv.ci/tres/wp-content/uploads/2021/06/Bulletin-Statistique-de-la-Dette-Publique-T1-2021.pdf,1
Samoa,1. Public Debt Reporting,Sectorial coverage,Full coverage,4. Full,Coverage includes CG and SOE debt (incl. non-guaranteed debt). Direct LG debt is not expected,https://www.mof.gov.ws/services/aid-coordination-debt-management/quarterly-debt-bulletin/,https://www.mof.gov.ws/services/aid-coordination-debt-management/quarterly-debt-bulletin/,1
Central African Republic,1. Public Debt Reporting,Sectorial coverage,Full coverage,4. Full,Coverage includes CG and SOE debt (incl. non-guaranteed debt). Direct LG debt is not expected,https://www.finances.gouv.cf/sites/default/files/2021-03/Reporting%20de%20la%20dette%202eme%20Semestre%202020%20Achevé%20et%20validé%2010%20Mars%202021_0.pdf,https://www.finances.gouv.cf/sites/default/files/2021-03/Reporting%20de%20la%20dette%202eme%20Semestre%202020%20Achevé%20et%20validé%2010%20Mars%202021_0.pdf,1
Grenada,1. Public Debt Reporting,Sectorial coverage,Full coverage,4. Full,Coverage includes CG and SOE debt (incl. non-guaranteed debt). Direct LG debt is not expected,https://www.finance.gd/docs/AnnualBudgetReport2020.pdf,https://www.finance.gd/docs/AnnualBudgetReport2020.pdf,1
São Tomé and Principe,1. Public Debt Reporting,Sectorial coverage,Full coverage,4. Full,Coverage includes CG and SOE debt (incl. non-guaranteed debt). Direct LG debt is not expected,https://www.financas.gov.st/index.php/publicacoes/documentos/file/1325-boletim-estatistico-da-divida-ate-i-trimestre-2021-final,https://www.financas.gov.st/index.php/publicacoes/documentos/file/1325-boletim-estatistico-da-divida-ate-i-trimestre-2021-final,1
Burkina Faso,1. Public Debt Reporting,Sectorial coverage,Full coverage,4. Full,Coverage includes CG and SOE debt (incl. non-guaranteed debt). Direct LG debt is not expected,https://www.dgb.gov.bf/index.php?option=com_edocman&view=document&id=1760,https://www.dgb.gov.bf/index.php?option=com_edocman&view=document&id=1760,1
Sierra Leone,1. Public Debt Reporting,Sectorial coverage,Full coverage,4. Full,Coverage includes CG and SOE debt (incl. non-guaranteed debt). Direct LG debt is not expected,https://mof.gov.sl/documents/public-debt-bullletin-fy-2020/,https://mof.gov.sl/documents/public-debt-bullletin-fy-2020/,1
Madagascar,1. Public Debt Reporting,Sectorial coverage,Full coverage,4. Full,Coverage includes CG and SOE debt (incl. non-guaranteed debt). Direct LG debt is not expected,http://www.tresorpublic.mg/?page_id=214&content=temp&type=bsd,http://www.tresorpublic.mg/?page_id=214&content=temp&type=bsd,1
Fiji,1. Public Debt Reporting,Sectorial coverage,Full coverage,4. Full,Coverage includes CG and direct LG debt. Non-guaranteed SOE debt is not expected,https://www.economy.gov.fj/images/Resources/DebtReport/2020-2021_Annual_Debt_Report.pdf,https://www.economy.gov.fj/images/Resources/DebtReport/2020-2021_Annual_Debt_Report.pdf,1
